1,how can i win the megga millions lotto?
1,what is the main strip in cancun? the best street with hotels
3,how many american pie movies (versions) have been produced? as in american pie 2
5,where did name of day thursday come from?
1,what does a 4'x8'- 1/2 sheet of drywall weigh...one sheet
3,who is your favorite aqua teen hunger force character?
2,how can i connect the front and rear audio ports on my motherboard so i can use both? i have an abit mobo that has a 10 pin connector on it.  to use the rear audio ports there needs to be two jumpers on pins 5-6 and 9-10.  if i want to use the front ports
6,what are the reasons of late periods in unmarried girls around 23 yrs old? how can we get rid of late mensus....as it should in time...!
2,why do users in yahoo! 360 have almost no friends? the majority of yahoo 360 users have zero friend.
4,whats happening to my friends dad? could he be falling in love without even knowing? could he be obsessed? i have a friend who joined the army and got sent to afghanistan. he wanted a girlfriend
2,what is the best search engine other than google.com?
6,since when are ren &amp; stimpy a gay couple? are beavis and butthead the same way? the three stoogers?
2,what is 'answers.yahoo.com'?
4,if your boyfriend has a confederate flag in his bedroom
4,what to say to 4 needy girls..? hi
1,a farmer had 15 sheep
6,what meds are best for arm surgery? this is the 2nd surgery
3,which sign is the best mate for a libra?
1,what  race was is jesus when he walked on earth?
1,what is the meaning of life?
4,what does it really mean to love somebody? how do you know if it's truly love what you feel for them?
2,non posix-compatible c functions? what are posix non-compatible functions in c?
1,how do i become rich?
3,i dreamed that i am undressed in public 
7,how many stars are there?
1,can anybody tell a bit about mona lisa?
3,what is the best way to sell lyrics? e.g websites
4,what should you do if you still like your ex but he has a girlfriend!!? she tells him bad things about me thats not true
4,has anyone ever hooked up with someone they met online?
7,what is the best fluid mechanics book in chemical engineering for a bachelor student?
1,how many ways can you spell tonight?
6,anybody outthere with a shoulder problem(s) tellme how are you doing mine is a nightmare answer soon? i have had 2 surgeries on the same shoulder and it is a complete nightmare it feels like i' never be able to use my right arm it has been a year and i dont feel no changes wanna know if there's any body with the same problem.
2,how is the riaa catching individuals downloading pirated music? how are they getting these people they are suing?  are they tracking ips
3,in song backstreets bruce springsteen says ... with the last of duke streets kings what does he mean? slow dancing in the dark on the beach at stockton’s wing&#xa;where desperate lovers park we sat with the last of the duke street kings&#xa;huddled in our cars waiting for the bells that ring&#xa;in the deep heart of the night to set us loose from everything&#xa;to go running on the backstreets
6,does a root canal treatment pose a potential health threat? i've heard conflicting opinions. what is your personal experience?
4,how do i plan a wedding?
2,what's the difference between windows and linux systems?
2,why i can open the ecard from 123greetings.com?
6,do you or anyone you know have tourette syndrome?
3,how much would you pay? for a starwars 1996 action figure in the case? princess leia
1,why dont  men listen!?
2,what is the best place
5,who invented sudoku?
1,capital of finland?
2,how i eraise the old words in my search bar?
4,what should i do? try it or break up forever? been with the father of my one year old son and i'm pregnant with my second. at this moment we don't have anything that we share(just the kids) we been together for 6 years now..but for the past 3 months all we do is fight
1,when do you know you are in love?
1,what is a redneck? i've heard people say that some southerners are rednecks.
6,i feel very over weight but everyone tells me i'm not...? i'm 5'1 and 100lbs even. i don't know how to learn my mind to see that i'm not overweigh. when i look in the mirror i feel huge!!! for last week or so i have almost stopped eatting totaly because of this. i know deep down that i'm not fat but still it's what i see when i look in the mirror. i'm not sure how to get that thought of my head.
4,is there anyone for me?
1,how do i transfer money from a trust bank in the united states to a bank in the ukraine?
6,why do babies have to come out head first?
2,what is the amperage and watts of a toshiba laptop satellite computer bought in 2004
3,where can i listen to free baltimore club music?
1,is count dracula sexy or scary to you? do you want to see him?
6,what is the best way to quit smoking? nrt or hypnosis?
1,what wud u do if u become the president of ur country?
1,sir/madam
1,why burges are green?
2,what is rss?
1,what were smurf toys originally called? my bro. had some from the 60's they were different colors made by peyo
6,help!!! how long does alcohol stay in your system ? urine test.?
2,how to make the nfsmw go smoothly in my com as iam having a lower graphics ?(256mb ram
1,why do some people feel it's rude to not cover your mouth while yawning? i mean all a yawn is
6,any help for aging thin cancerous skin that's sensitive to almost everything? he's a white thin-skinned 83-yr-old man who's skin is now sensitive to sun
4,what is a good conversation starter to ask a girls out?
2,what's the main difference between windows and linex?
1,i'm having nightmares about burger king (person
4,is it possible to fall in love with someone in a week?
7,'intelligent design' should be better named 'malevolent design'. do you agree ?
1,what is customer behaviour? is customer behaviour a pavlovisn reflex or personal choice?
7,where can i get help to learn basic math skills?
6,bullimic or not? my friend says she's not bullimic but she hasn't eatin anything for 3 days. but i don't know if she's doing it just to get attention.&#xa;help me what to do please!!!
2,new computer tells me i have no email messages when i know i do.  conniecada@windermerecolville.com?
2,how do i access my yahoo mail settings? i'm having trouble accseeing e-mail attachments.  i think it might have something to do with my mail settings
4,what is love..describe in an interesting way for me 
1,how can you make hundreds of thousands of dollars safely
1,what is the deepest sea in the world? what is the deepest ocean in the world and how deep is it?
3,how old is juicy j from the  rap group  three 6 mafia?
1,me and my boyfriend have been going out for a week. will we last?
5,what is the first high school for gay teens in america? there is a high school in new york for lgbtc teens
5,if you had a chance to study chinese
3,where can i get free music downloads?
2,how do you view things set as export in linux? messing with apache setup
1,what does it mean if 2 college girls
5,how do you get a teaching certificate after a ba? i will have a bachelor's degree in mathematics and i want to be qualified to teach elementary education. i need to know what options are out there for me and what hoops i need to jump through
6,my father 's been recently diagnosed with diabetis. which are the best 'home sugar meters' available?pressure? basically looking for known
1,how many babies do they have to squeeze to get a 6oz bottle of baby oil?
1,where can i learn more about compensation plans for salespeople? (combinations of bonus
1,who was the first person to look at a cow and say
4,where can i fined a russian girls for marriage?
2,which web site would give me basic information about internet behavior and web analytics?
3,where can u get bunnys are roadkill by afi? where can i get bunnys are road kill by afu for free on the inter net cuz i dnt wnt the entire myspace cd
3,a tricky riddle? i guarantee
1,who do i contact about my student loan. i owe them money?
6,what does tegretol and crank do to a person with hepatitic c in their late fifties?
1,why are the weekly magazines released almost a week earlier than their scheduled release date?
1,why is a longshoreman called a longshoreman?
1,what's environment?
2,do you know of a free or inexpensive photo capture program? i need a photo capture program that will allow me to capture any photo i want off the web. i know how to right click and save photos but not all photos can be captured/saved this way.
1,there are 3 words in the english language that end in gry. what are they?
1,how is the job market for ophthalmologists in washington state?
2,what is the best free c/c++ ide for solaris excluding vi and emacs?
7,is dna the real map from where we come from and where we go to????
1,which company owns kraft foods? i heard it was a non-foods company
1,why am i being blocked from going to 123greetings.com every time i have always been able to go there?
5,what is the capital of mongolia?
2,is it now safe to assume that pdfs on sites can be accessed by assistive technology users?
1,if an airplane crashes on the border between canada and the united states where do you bury the survivors?
1,how do i get a job in pharm. sales?
3,looking for 1970's group called war? did they record a song titled war. how can i finf it.
1,should i rent or buy a home in or around the denver area? for that area is it smarter to rent
3,when will undertaker of wwe ..........will really die??
1,why are gold prices going up?
1,how can i get very rich quickly and easily? 29 year old father of three who lives paycheck to paycheck in oklahoma.
4,been with my girlfriend for a year.  how long should we be together before we talk about marriage? i love her alot.  hope to get married to her some day.  the topic has never really come up though.
6,what education is needed to be a psychiatrist?
2,does anyone know if bt yahoo! broadband are going to be upgrading it's users to 10mbps as ntl have just done?
1,if my credit is bad how do i get a loan to get on the right track and pay all my debts?
3,why are fat people so much fun to laugh at? why are fat people so much fun to laugh at?
1,online press release? how do i do a effective online press release which are agencis / email ids i should send my press release to so that it is effectivily picked up by newswires?
2,does anyone have a spare hard disk they'd be willing to donate to me? i have various computer components that may be worth a trade.
3,is it worth it to learn how to play guitar? why is it?&#xa;&#xa;why isnt it?&#xa;&#xa;what kind of guitar should i start on?
1,how can i make free - full free- international calls ( from and to countries out of usa)?
1,perfectnobody
1,does cancelling store credit cards help or hurt your credit score?
6,how do i treat a runny nose and non stop caugh?
4,what should i get my boyfriend for christmas? i need lots of ideas!
3,what floats besides wood (ala monty python)?
1,tea or coffee?
2,how to install linux fedora core 4 without damaging my microsoft windows xp in my pc? show me step-by-step guide on how to install linux fedora core 4 on my pc machine without damaging my windows xp operating system.
3,what is the director of the film dark days doing now?
1,how can i find an old friend for free? without having to serch threw a big list.
2,why does my cpu misinterpret my 256 mb sdram pc133 as only 128mb? i had 256mb pc133 ram and added a 128mb pc133 ram and now the computer recognizes only half of the first stick but recognizes the 128 from the second stick for the same 256mb that i first started with.
1,what is a 'tuffet'?  (you know
3,any celebrities in the family? i do
3,just for star wars fans: has anyone done the classic star wars test as yet? what result did u get?&#xa;were u c-3po
1,why do you think yahoo! answers is so addictive? is it the interface
1,are boredom and anxiety related
3,who likes wwe?
1,i am trying to find out the age of my amercian made silver plated pitcher...any website ideas?
6,has anyone had lower back surgery on first 4 disc? what was your outcome? how much pain do you still have?
5,i need a map of new jersey between the 1600 and the 1700s including the rivers and towns?
6,how does drinking a lot of water help someone on a diet?
5,which is the best day school in dehradun
1,who likes the movie the notebook?
2,how can i get rid of www.coolsearch.com keeps coming up in every scan i have done.?
1,does anyone know about escun.com
3,is anyone else in total love/lust with sara silverman?
1,are all snow flakes really different?
2,what online email sites (yahoo
3,if you hold it to tight it will fall out of your hand if you hold it to loosely you will break it. what is it?
1,do wishes come true?
5,i want to learning about japanese grammar. so anyone help me?
2,how do you intergrate ssl with a web based site?
4,my ex and i date but haven't been official in 9 years. how do i tell him that i still luv him and want more? we've been knowing each other for 15 years
3,where can i buy the fox documentary from 2001 entitled: conspiracy theory: did we land on the moon?
2,what is the best free online institute which teach me about computer hardware and software?
2,where can i print panoramic digital photos? i have a bunch of digital panoramic photos i want to print onto photo paper
5,is there any online forms available for 11th class indian science students to study abroad?
6,what is emphezma
1,what is the last day to get christmas cards in the mail? i'm not done with my christmas cards yet and i am wondering what the last day to get them in the mail to ensure they will be delivered ontime.
2,why is the &lt;link /&gt; element the unsung hero of (x)html?
6,does anybody know a good leg exercise? ( i have bad knees sooo...)? i have bad knees so whenever i do lunges knees crack suggestions?
2,how i can share my files with particular computer? i have four computers on my lan through windowsxp. say computer a
1,what is the minimum score needed to get a first-time home-owners mortgage.? what is the maximum income to qualify for first time home-buying grants ?
4,how can you tell if a girl is interested in you?
1,i need a sample letter to inform my cpa that i am changing cpas?
2,wireless connection.  can't get on the web.  my computer acknowledges a connection.  what's up.? i have some cheap wireless card.  (realtek)  router is a linksys.  i set up a password with wep encryption on the router.  the program that came with my realtek card recognizes the connection now
1,why is yahoo so cool ha can abyone awnser that!!!!!!!?
2,can anyone beat google in search ( let us look at 2 years ahead)?
7,how long is a piece of string?
3,who killed laura palmer?
1,how much oil is left on earth? where? serious answers please!!!
2,how can i get a static ip adddress when my isp assigns me a dynamic address? so i can host my own web site.?
3,once a song is in the public domain
6,what is the very last thing you think about right before you fall asleep?
3,whats your favorite episode of mash?
2,plz suggest me any good site related to oracle? i want to know 'bout rollup operations
3,2 more riddles? 1) what can run but never walks
2,why can't emailers 1) spell
2,how do i register a domain name?
2,how is the best website to learn computer programming?
3,any good movies for rent this weekend? just looking for some reviews
1,how is it a ghost can walk thru walls
5,college applications question? i applied to a college early decision
4,how do you tell someone you're engaged to that you're not in love with them anymore.?
5,banned weapons during world war 1? what were they??
4,if a guy drinks a 5th or a pint of hard alcohol a night is he hurting himself and is he an alcoholic?? he says he does it cause hes bored and theres nothing else to do.i say that its not healthy to his liver and he has a who cares kind of additude towards it.im really worried that this behavior is not good. hes not a mean drunk but i just dont understand why he feels the need to drink every single night. i just want him to find other ways to relax or to spend his money. thanks
4,where could someone find an affordable engagement ring? like where could they go online to look for one one
4,how come guys like me but don't have ta nerve 2 ask me out???
7,how is the climate in chennai city?
4,forgive and forget? is it possible to forgive and forget a cheater?
1,what do you like to do on weekends?
2,i'm in the market for a new laptop... should i go with a powerbook or a vaio fj series?
7,how many working satellites are in orbit right now.?
3,do you like the new setup for trading spaces without a host? its been about a year since page was fired (or left) from tlc.  just wondered what people's thoughts were on the host-less show.
3,what is your favorite era in music? mine is the 80s
1,what is ottoman empire?
7,why is not correct to say that the univers is infinit.?
1,what is meant by “penetration?”?
1,any opening jobs in casino? like jewelry appraiser?
1,who is the most memorable person in the world till today...?
1,how do you tie a necktie?
3,what does it mean to “slip the skin” ? like bruce springsteen in song streets of philadelphia says:i walked a thousand miles &#xa;just to slip this skin
1,what if there were no hypothetical situations?
1,whats you favorite chore? mine is relaxing and cleaning my room and watch my sister get in trouble
3,what are the saddest and happiest songs you have ever heard? i'll go first. feel free to post as many as you like.&#xa;&#xa;happiest:&#xa;sophie b. hawkins -- as i lay me down&#xa;&#xa;saddest:&#xa;pearl jam -- garden&#xa;stone temple pilots -- creep&#xa;&#xa;btw: i listen to a variety of music
6,how do you make acne go away? haha
2,structural framework of internet?
1,what to get pharmacist boss for christmas? male about 36 married w/children 3 employees split cost
7,what's the rate of heat loss through a domestic well-insulated wall per sqm when the heat differential is 15c?
2,where can i download a sond card for free which allows me to play songs in window media player?
4,steve wilson of columbus indiana what is up with him
3,what is the real father quote uttered by darth vader in the empire strikes back? dv: obi wan never told you about your father.&#xa;luke: he told me enough.  he told me you killed him.&#xa;dv: [quote?]
3,how do you publish a song?
5,what's better study in your country or in some other one where u not belong to ? first i've been accepted in my country university in some colege that i do'nt like very mutch
5,is there a word for someone who holds a bachelor's degree?  -something like baccalaureaut?
7,in homolytic fission a covalent bond breaks and each atom gets an electron from the bonded pair? then why are the free radicals thus formed neutral
4,is it right to let one in laws opinion break a family apart at the seams? my brothers wife is a total nut case. i thought she was my very best friend but she has turned and turned on me so many times that now it has come down to harrassment. it has broken my family apart. all my mother wanted for christmas was for all of us to be together at the same time but my sister-in-law ruined that. we didnt have thanksgiving together because of her. my mother has always been partial to my brother and puts up with his wife because of him
5,which words end in 'gry'? think of words ending in -gry. angry and hungry are two of them. there are only three words in the english language. what is the third word? the word is something that everyone uses every day. if you have listened carefully
5,should the law in oklahoma be lifted on banning tattoos or should it stay? im writin a paper in english and i would like to know what others think!!
2,why the delay when i right click on a file in windows explorer?
1,are asian men sexy without a shirt?
7,does it snow where you live?
4,why do people hate perverts but just say no? the only real way to get rid of a pervert is to be more perverted than them
1,how do we find other peoples emails?
4,can you help me decide if my boyfriend is cheating? he took one of his neighbors to walmart. he told me he took her brother but i found a baby cup in his truck and ask him who's cup it was and he said he had to take her to walmart. he said he was'nt hiding it from me he just did'nt tell me. am i being overly jealous. i would'nt have thought it bad if had not hid it.
1,does mpsims have meaning to anyone else around here? there seems to be some people who might know where that comes from.&#xa;&#xa;*whistles innocently*
1,where i can buy a italian mess ? is very impotant...
1,what asset classes increase in value with rising interest rates? are there any asset classes that increase in value with an increase in interest rates?  i am not looking for asset classes that are simply a hedge to inflation.
2,why do we have social security numbers?
1,what day was april 18 1972? what day was april 18 1972
1,what major historical event forced joseph and mary to make the journey to bethlehem?
1,what does it mean when the american flag is lowered on the pole?
6,the best way to keep our mind positive all times?
2,looking for information on satilaite for my computer.?
2,what is networking?
2,favorite podcatcher? what service do you use for your podcasts?&#xa;&#xa;itunes
7,what is the name of the planet beyond pluto?
1,are masons satanic?
2,b&amp;w photos via the internet: are there any sites doing this? as far as i can tell
1,how much to mail a 5x7 christmas card? i ordered some christmas cards and got the bigger 5x7 size.  i was wondering if postage will be more or if it will still be the regular 37 cent stamp will work?
4,are there any cute boys out there??? sexy boyszz?  just wonderingg &gt;&gt;&gt;3333
2,i have mac os x version 10.4.2. can i buy any software that will search the content of my old mac files? i just upgraded from an old macintosh performa. i have thousands of old files. spotlight doesn't seem to search through the content of those files. i used to use a program called retrieve it! on my macintosh performa that would search the content of all my files. is there a program like that for mac os x?
4,is it ever to late to save your marriage even though you have a rocky past? she says she can't see us together in the future because we have split up twice and no marriage that is meant to be should split up twice within 5 years that is saying that we are not meant to be
3,who is tyson ritter from the band  all american rejects dating?
2,what is page rank?
3,if you liked star trek: which series was best? (and why)? the original series&#xa;the next generation&#xa;deep space nine&#xa;voyager&#xa;enterprise
2,what is trillian and what is the web address?
7,why is the sky blue?
1,how much should  you tip a barber for a haircut?
2,how much does movitv cost for cingular wireless customers?
1,i would like to know the name of the website to trace a parcel sent to the united states by post.?
1,why do you wake up at 6 am on your day off without the help of an alarm clock?
1,what is the minimum sentence a person can serve for rape in the first offense?
1,is hillary going to run for president in 2008?
3,who will win if the silver surfer &amp; superman ever meet one on one? try being imaginative
3,what do you think about the chronicles of narnia movie?
2,what is the difference between dvd+r and dvd-r ?
1,there are many ways to cook potatoes... but which way is the best?
1,i was wondering why most guys put girls down...put downs- what does it do for you males????????
4,what website can i go to to get spanish love letters converted to english so i can read them or if i write my?
1,do you find it a bit unnerving doctors call what they do practice?
2,have you ever pressed the shift key 5 times? i did it on accedent and i had my sound on so it sort scared me
1,what language is that question written in?
4,could it be nerves? i got up the guts to ask a girl out who really didnt know who i was.  i got a phone number and have called her twice
1,what is the problem with the us auto industry? is it bad workmanship? is it bad business practice? are americans buuying less cars?
1,how much money should someone with bsc in biochemistry and biotechnology make? how much money should i make a year? typical salary?&#xa;&#xa;i have a full time job working in a technology company
7,after the higher studies in sweden is it possible to assure a job in europe?
4,guys what do you want for christmas?
2,how can we pass variables in php to other pages ?
4,my boyfriend played a mind game and now says he's sincere but i've caught him in lies. what should i tell him? how do i handle this as i don't want to talk to him anymore.
1,what are the factors of plant growth?
3,did u see the finale episode of friends? i didn't :-( how was it? what happened?
3,is anybody here addicted to yahoo! music videos? we all know you can create your own video station
4,do witches make the best lover?
2,i have a problem on my excel program the file sku011.cab not found and now i have not the cd how can i find th how i can find the file sku011.cab to repair my program
1,why has tavfx fallen so much yesterday?
1,any it corporate structure guilline out there? corporate structure&#xa;what are departments?&#xa;what are positions for these departments?&#xa;what are responsibility and rights of these positions?
3,what is brown and sticky?
1,how do i create or edit an email signature?
3,what kind of extras are included on the roseanne dvds?
3,what ever happen to the actor phillip michael thomas who played richardo tubbs in mini series miami vice? what is the best small dog to get and can be easily trained for a home.
1,should i buy or rent in california?
6,what's the best way to fight a cold?
5,how to apologize to your inferior if you were the general manager ? suppose you were the general manager in the big company.one of your employees is very busy with several projects.for the reason of working efficiency
3,what areit's christmas and i don't know where i am lyrics
3,what books would you like to see made into a movie(s) or tv mini series?
4,if your boyfriend still talks to his highschool sweet heart
6,what causes the irritation around the ileostomy? what to do?
1,what is defined as a deception deliberatly practiced in order to secure unfair or unlawful gain? this question is in regard to the legalities of fire investigation.
6,can i die from anxiety problems?  what can i do to take all the anxiety problems out of my body forever?
4,why do teen want to have sex so early in life.?
1,does the type of water have an effect on grass growth?
2,does anyone know how to create a radio station on-line where i will be the server?? note : without paying anything!
4,is anybody else in an open relationship/mairrage?  what are your thoughts?  ever considered it? my wife and i have an open relationship and we love it.  that means that we both 'see' other people on the side when we want to and return to each other at the end of the day.  we do a lot of things together also
3,is akon a convect? has he been in a cell
7,can skin secrete a substance that bleaches materials such as towels?
1,what is the tradition behind kissing someone u like at the stroke of midnight for new year's? why is it done? is something special supposed to happen?
4,hey boys
1,do dogs go to heaven when they die?
6,is smoking 5 cigarettes a day ok?
4,where are the escorts in ks?
1,what was the best present you got for xmas this year? was it what you really wanted?
3,if u could only watch one tv a week what would it be?
1,i want to become a professional motivational speaker. can anybody tell me the first steps? i also want to become a writer
6,what is highest live expectancy in the world?
1,could you tell me how i can get a web page through yahoo?
1,japanese has been documented to be the easiest language for an infant to learn true of false?
1,how can i download yahoo toolbar?
1,whats your crush's(boyfriend's/girlfriend's) name?
4,should i stay or should i go? i have been dating this guy for the past 3 months. we had a discussion a few days ago about what we want from each other. he doesnt feel like he is ready for a relationship because he has some things he wants to make better with himself. for example
5,how many sides on an eneagon?
3,who liked baby blues the cartoon show? please add your favorite character from the show.&#xa;i like them all to much to lick just one.
2,favorite first person shooter? what do you think is the best among far cry
3,whats hard
1,when sign makers go on strike
1,how can i clean a suede jacket?
1,is there any site seeing things within short walking distance from san fran airport?
1,what is your biggest problem now?
3,my girlfriend loves dashboard confessional. would she like further seems forever? i am hesitant to buy any sort of christian rock
7,how can we save last tigers of the world in india and is it possible to take them to other safe contries as us
2,how do i use rup(rational unified process) to plan my project?
7,in cubic meters how much greater is the volume of a cylinder with height 21m &amp; a radius 12m than the volume? of a square prism with height 21m and base 12m on a side?
2,how to i change my e-mail from outlook to yahoo on my computer.i have it
1,is michael jackson richer than oprah? yes or no
6,what is the difference between type 1 and type 2 diabetes?
1,why is yawning contagious?
3,what do the words redemption and revolution mean in terms of christianity? i heard them in a switchfoot song
2,what does this page cannot be displayed mean?
3,how could bethoven know that the symphony sounds good unless he is deaf?
1,how long is the great chinesse wall?
1,in planning what is an msa?
2,what is the cheapest/best way to display a gamecube video game system on a lcd computer screen? the computer monitor has a normal computer input.
5,what is the capital of iran ?
4,how can i find someones email when i've lost all touch with them? no middle name. i know two towns they have lived in.
5,cold turkey? where and how did the term cold turkey originate? what was its original meaning?
4,why do people fall in love?
2,what are em
2,is there a free online course for programming for people who know nothing about it but want to learn?
4,stephanie in yahoo personals in crossville
1,how are a blonde and a turtle alike?
1,how do i download road runner's custom browser software?(my father-in-law is stubborn. he won't call support) he's having problems sending e-mail
7,how to get rid of static electricity?
5,can i go to a school website? ps44
1,what state next to california has cheap rent?
3,what is the key signature for the d sharp scale?
4,why do some men be over protective?
4,how do i fined someone when i only know his name and state he is from?
6,how many miles can the average person walk in one day?
3,who is on the soundtrack to poolhall junkies?
2,what is so exciting about intel yonah?
2,what is seo?
3,who pays for those the more you know advertisements on tv?
1,i need to know how to get in touch with wabash leasing llc
6,does anyone know if podiatrists with epilepsy can do surgery?
1,is there an unsecured credit card for poor credit?
2,what is a transistor laser?
6,what is the bad effect of not having sex regularly?
1,how can one say all truth is relative when the statement that they are using is not relative? the opposite of relative truth is absolute truth.
2,how do i get an ip hider for my computer to help stop hackers?
4,i
2,while i oftern i loose the connection to my proxy server for internet? while the network is ok and proxy server too is working fine
7,does having light coloured eyes make you ahve better night vision?
7,are there any bones or specimens of dodo birds on display anywhere? is there a museum anywhere in the world that has parts from real dodo birds in its collection?
1,do you know how to kill vampires? explain in sentences please.
1,how many miles is 2
1,how to price a product and/or service and make a profit
2,why cant i veiw peoples cams?
1,my friend went to china
6,what does it mean to have only my left arm feel hot? when i went to bed last night my left arm felt very warm and no where else.  i don't know if it was normal or not.
7,r there intelligent life form other than us??? r we alone in this universe??
7,do you believe in intelligent design or something else? i read an article on intelligent design and am just curious to see what others have to say about it.
3,what movie or show is the line easy on the hardware from? i think it is said in a british accent but i could be wrong.
1,am i cool?
3,can you tune a violin to include a c string?
3,i want a website that i can download free iranian film from.what is the web site? it can be a web site that allows me to download free free and completly free film in iranian language.&#xa;it can also contain free iranian music download.
2,plz tell me why my yahoo-id is deactivated.? it's more painful coz with that id i reach level 2.plz tell me anyway to get it back
4,should i fully trust my boyfriend when he goes and get drunk
1,where can i find instructions/diagrams on how to install a car stereo?
1,are you left handed? it is said that one out of every nine people are lefted handed.
3,who likes country music? i know i do!!!! tell if you do and why?  kk?
1,i can't find my answer to my security question so i can get my password? i am using my girlfriends email address to talk to you guys somebody that knows my information keeps changing my password and security answer and she has changed it again i can't access my account because i don't know my security answer please help my name is david_saxby@yahoo.com my birthdate is march 19 1976 i live in the united states and my zip code is 45648 please email me at natalie_tackett2003@yahoo.com with the answers thank you
1,can ghosts hurt people?
2,how to upgrade windows movie maker?
1,if you could change one thing about yourself
2,i am trying to mount a dual boot(linux/windows)? i am trying to mount a dual boot(linux/windows)&#xa;dell laptop internal ide (ibm) 20 gig hard disk&#xa;on my dell precision desktop (wind2k) using a ide to usb cable.(sabrent).&#xa;&#xa;i can see my drive in the device manager under disk drives
2,i want my email online all time when i sgin out?
3,is there going to be a next generation of the xbox 360 due to poor power hook-ups?
1,how do i find my sisters blog?
2,how can i transfer data from old 5.25 floppy disks? are there drives that work with modern computers?
2,the snowman on the main page (www.yahoo.com) does not do anything when i rollover it with my mouse. why not?
2,how do i enable java to my browsing??
1,why do guys hurt girls but they say they love u and would do anything for you? they are just ass holes that dont no what they want untill they lose you so why is that why do guys have to hurt you and you are really in love with them can some one answer that for me.
1,what makes your mouth water?
5,what protects a developing bird in a shell? is the shell
3,if you hold it to tight it will fall out of your hand if you hold it to loosely you will break it. what is it?
1,how do i call alaska from italy?
2,computer laptop gets hot and turns off after having a 512mb ram upgrade? this is my first question on yahoo! answers.&#xa;&#xa;i have a one year old toshiba satellite p30 17 laptop
2,how does website like youtube make money or at least maintain itself financially? there seems to be no advertisement or payment made by user.
2,i keep getting kick off the internet by microsoft explorer why
1,how do you delete a old yahoo account?
4,how do i keep my mother out of my marriage? my mother lives with me (for the winter) and she is starting to get annoyed with the way my husband plays a lot. and it is starting to cause porblems what do i do?
4,what is the average age for a western woman to get married? is 27 too young?
2,while downloading from any site how can we know if its safe?
5,whats the point of geometry?
1,how many  us dollars are in one million british pounds?
6,what is my disease? low grade fever
1,what does ace stand for?
2,how to set up paltalk and port triggger with a linksys router? wrt54g ver4
2,what's the best free version control system system on windows xp for a single developer?
2,what is the main cause why computer gets a virus?
1,what's your favorite christmas memory?
4,is the devil sexier than the angel?
2,how can i configure dial-up internet connection for linux? i have tryed a lot.... but
1,the irs said i had to pay a penalty. i filed a dispute. am i legally obligated to pay unless they follow up? the irs never wrote back once i filed the dispute. am i legally allowed not to pay?
6,i'am doing a project and i would like to know if cystic fibrosis is a genetic diseases?
4,what turns a fat lady on?
3,what does everybody think of the movie monty python and the quest for the holy grail? it is a hilarious movie. tell me what you think of it.
5,where do cashew nuts come from???
1,what is banking?
3,who look the best beyonce
1,why do people commit suicide?
5,who said this? capitalism is always in danger of inspiring men to be more concerned about making a living than living a life.
1,can a woman achieve an orgasm while sitting atop a running clothes dryer?
1,what is the meaning of life?
1,how can i find someone without using the find your highschool friends website? i need to find several people and i was wondering if telephone books from various cities are listed on the internet? how complete are they if they are listed?
2,when i download a torrent none of players will play it. is there a player i can download that will work?
2,is any website here on net which can pay after earn online....or any way to earn online from internet?
2,what is serialization in java?can anyone help me with an example?
2,can apple safari's implementation of ajax do post actions as well as get actions?
2,how to calculate no of page in website?
6,what should a guy do when a woman comes up to him and touch his thing?
7,what does the time dimension of a sphere look like? (or rather
6,what's the best calcium supplement nutritionally and price wise?
1,what is a 'surry' ? this isn't a mis-spelling of 'surrey'
2,how do i personally get my website on major search engines?
2,can you use a netgear hr314 router as a bridge? i have an actiontec dsl/wireless modem? as i have stated
2,can you suggest some examples of good internet etiquette? in the area of emails
1,what is the required skill 4 a finance job?
2,hp7600 set on 81/2x11 paper using 81/2 x11 paper. says paper is too large for setting.what is the problem?
3,who's your favorite character in 'will &amp; grace'?
2,can anyone explain what are entity
7,how much a recruiter make by placing a person on a job?
1,what do you get someone for christmas that has everything?
4,can there be a mutally satisfiying realationship when one pattner does not enjoy sex?
5,does teenage drinking influence the cause of depression?
1,what is the best way to flip a property? i have never owned anything
7,what is avogadro's number?
2,do computer viruses get erased if you restore your hard drive to its original factory condition? if my computer gets a virus and i wipe the hard drive clean by restoring the machine to its original factory condition
2,what is the best on-line brokerage firm? i'm interested in buying/selling stocks on-line. what is the best on-line brokerage firm and why?
4,why we make honeymoon?
6,how did aids start?
3,figure this one out? i'm not really more than holes tied to more holes; i'm strong as good steel
6,what is tamiflu?
2,how can i get a horizontal line in latex ?
3,why is lost such a popular tv show?
2,why does a laptop keep shutting down? laptop will shut down randomly
4,met some one on line! both feel same about on another ! am i being played  
5,i would like to see the process of making gold chains in a teching method by a media like a demo file in net.? we are a company and are going to start our business in making gold chains
4,if a girl lives a thousand 
3,do you think they will totely get rid of vhs like they did 8 track tapes.?
5,what do you need to become a psychologist?
1,why the time machines &amp; watches always show time as 10 hrs &amp; 10 mins
1,who is more emotion girl or boy?
5,why is the middle finger considerd a bad finger?
2,my computer won't accept mozilla firefox as the default browser. i select it as such but ie pops up when i connect to my dial up internet service provider
1,is it legal to pay no federal income taxes?  what law requires me to pay?
5,can anyone send me some useful sites for english language teachers? they should include different kinds of language games
1,how does an ad agency advertise itself? i am a marketing student and i need desperately to know this as i have a presentation on this
2,how do i change my password?
